ID,name,LABEL
DOC001,中华人民共和国植物新品种保护名录（林草部分）（第九批）,DOC
DOC002,植物新品种权证书,DOC
DOC003,退耕还林还草提质增效实施方案编制大纲,DOC
DOC004,《湿地公约》,DOC
DOC005,国际重要湿地名录,DOC
DOC006,公告,DOC
DOC007,《棕榈科植物害虫检疫技术通则》等41项林业行业标准,DOC
DOC008,陆生野生动物重要栖息地名录,DOC
DOC009,国家储备林建设管理办法（试行）,DOC
DOC010,全国国家储备林建设规划和实施方案,DOC
DOC011,国家储备林项目建设方案,DOC
DOC012,森林抚育相关规程,DOC
DOC013,中华人民共和国野生动物保护法,DOC
DOC014,《国家储备林建设管理办法（试行）》,DOC
DOC015,《中华人民共和国森林法》,DOC
DOC016,国家储备林建设规划或实施方案,DOC
DOC017,2023年第一批授予植物新品种权名单,DOC
DOC018,有重要生态、科学、社会价值的陆生野生动物名录,DOC
DOC019,自然资发〔2022〕191号,DOC
DOC020,自然资发〔2023〕176号,DOC
DOC021,国家储备林建设项目,DOC
DOC022,林长制,DOC
DOC023,2023年第22号,DOC
DOC024,《中华人民共和国种子法》,DOC
DOC025,关于加快推进全国一体化在线政务服务平台建设的指导意见,DOC
DOC026,关于加快推进电子证照扩大应用领域和全国互通互认的意见,DOC
DOC027,《林草种子生产经营许可证》,DOC
DOC028,中华人民共和国自然保护区条例,DOC
DOC029,森林和野生动物类型自然保护区管理办法,DOC
DOC030,自然保护区条例,DOC
DOC031,林资发〔2015〕153号和林资发〔2016〕62号文,DOC
DOC032,放管服,DOC
DOC033,2023年第11号,DOC
DOC034,“濒危野生动植物允许进出口证明书核发”,DOC
DOC035,中国国际贸易‘单一窗口’标准版野生动植物进出口证书管理系统,DOC
DOC036,行政许可批准文件,DOC
DOC037,《林业和草原主管部门管理的濒危野生动植物或其制（产）品进出口审批及允许进出口证明书核发办事指南》,DOC
DOC038,《国家公园志愿服务管理办法》,DOC
DOC039,通知,DOC
DOC040,指导意见,DOC
DOC041,法律、行政法规、部门规章,DOC
DOC042,林草行业证明事项清单,DOC
DOC043,林草行业行政许可事项实施规范,DOC
DOC044,行政许可事项清单管理,DOC
DOC045,国家林业和草原局公告（2023年第11号）,DOC
DOC046,文件规定,DOC
DOC047,《森林法》,DOC
DOC048,《植物新品种权证书》,DOC
DOC049,三年行动方案,DOC
DOC050,国土空间规划,DOC
DOC051,2022年第6号,DOC
DOC052,植物检疫条例,DOC
DOC053,全国检疫性林业有害生物疫区管理办法,DOC
DOC054,林改发,DOC
DOC055,全国防沙治沙规划（2021－2030年）,DOC
DOC056,《全国沙产业发展指南》,DOC
DOC057,2022年第4号,DOC
DOC058,2022年第5号,DOC
DOC059,《植物检疫条例》,DOC
DOC060,《全国检疫性林业有害生物疫区管理办法》,DOC
DOC061,《中华人民共和国野生植物保护条例》,DOC
DOC062,《中华人民共和国湿地保护法》,DOC
DOC063,《全国湿地保护规划（2022—2030年）》,DOC
DOC064,《国家公园管理暂行办法》,DOC
DOC065,管理办法,DOC
DOC066,2021年度国家级林木良种名录,DOC
DOC067,《国土绿化项目作业设计管理规定（试行）》,DOC
DOC068,2022年度林木良种名录,DOC
DOC069,《重要湿地修复方案编制指南》,DOC
DOC070,病死陆生野生动物无害化处理管理办法,DOC
DOC071,中华人民共和国生物安全法,DOC
DOC072,《草原防火条例》,DOC
DOC073,《“十四五”全国草原防灭火规划》,DOC
DOC074,生态保护红线,DOC
DOC075,用地用海用岛审批,DOC
DOC076,国家级规划,DOC
DOC077,2021年第5号,DOC
DOC078,国家林草局公告,DOC
DOC079,2021年第8号,DOC
DOC080,中华人民共和国主要草种目录,DOC
DOC081,中华人民共和国行政处罚法,DOC
DOC082,国家级森林公园监督检查办法,DOC
DOC083,林木种苗质量检验机构考核办法,DOC
DOC084,国家林业局产品质量检验检测机构监督检查办法,DOC
DOC085,中华人民共和国森林法,DOC
DOC086,复函,DOC
DOC087,2021年第7号,DOC
DOC088,中央财政专项扶贫资金,DOC
DOC089,中央财政衔接推进乡村振兴补助资金,DOC
DOC090,财农〔2021〕19号,DOC
DOC091,中央财政衔接推进乡村振兴补助资金管理办法,DOC
DOC092,林木良种名录,DOC
DOC093,第三次全国国土调查,DOC
DOC094,特殊保护制度,DOC
DOC095,土地管理法,DOC
DOC096,土地管理法实施条例,DOC
DOC097,补充耕地监管平台,DOC
DOC098,《名录》,DOC
DOC099,本公告,DOC
DOC100,国家重点保护野生植物名录,DOC
DOC101,51项林业行业标准,DOC
DOC102,中华人民共和国植物新品种保护名录（林草部分）（第八批）,DOC
DOC103,中华人民共和国草原法,DOC
DOC104,禁牧休牧制度,DOC
DOC105,草原禁牧休牧制度,DOC
DOC106,草原法,DOC
DOC107,林草发〔2020〕40号,DOC
DOC108,《中华人民共和国草原法》,DOC
DOC109,本规范,DOC
DOC110,基本草原保护制度,DOC
DOC111,《草原征占用申请表》,DOC
DOC112,《征占用草原现场查验表》,DOC
DOC113,部门规章《在国家级自然保护区修筑设施审批管理暂行办法》,DOC
DOC114,原国家林业局令第50号,DOC
DOC115,原国家林业局公告2016年第12号,DOC
DOC116,《濒危野生动植物种国际贸易公约》,DOC
DOC117,《公约》,DOC
DOC118,《决定》,DOC
DOC119,《全国人民代表大会常务委员会关于全面禁止非法野生动物交易、革除滥食野生动物陋习、切实保障人民群众生命健康安全的决定》,DOC
DOC120,《野生动物保护法》,DOC
DOC121,《畜牧法》,DOC
DOC122,《油茶产业发展指南》,DOC
DOC123,《指南》,DOC
DOC124,2020年第2号,DOC
DOC125,“放管服”改革,DOC
DOC126,设施审批管理暂行办法,DOC
DOC127,养殖证,DOC
DOC128,《仁用杏产业发展指南》,DOC
DOC129,2020年第10号,DOC
DOC130,《中华人民共和国标准化法》,DOC
DOC131,《深化标准化工作改革方案》,DOC
DOC132,《青钱柳播种育苗技术规程》,DOC
DOC133,2020年第12号,DOC
DOC134,国家重点保护野生动物名录,DOC
DOC135,52项林业行业标准,DOC
DOC136,2020年第6号,DOC
DOC137,2020年第3号,DOC
DOC138,《2020年加快建设知识产权强国林草推进计划》,DOC
DOC139,《2020年深入实施国家知识产权战略加快建设知识产权强国推进计划》,DOC
DOC140,濒危野生动植物种国际贸易公约,DOC
DOC141,公约,DOC
DOC142,国家林业局行政许可项目服务指南,DOC
DOC143,中华人民共和国标准化法,DOC
DOC144,松材线虫病疫区和疫木管理办法,DOC
DOC145,林生发〔2018〕117号,DOC
DOC146,意见,DOC
DOC147,《种子法》,DOC
DOC148,《草原法》,DOC
DOC149,《国务院办公厅关于加强林木种苗工作的意见》,DOC
DOC150,《国务院办公厅关于深化种业体制改革提高创新能力的意见》,DOC
DOC151,林场发〔2019〕82号,DOC
DOC152,2019年第7号,DOC
DOC153,2019年第4号,DOC
DOC154,检查评分标准,DOC
DOC155,规划编制技术要求,DOC
DOC156,验收标准,DOC
DOC157,证照分离,DOC
DOC158,“证照分离”改革试点工作实施方案,DOC
DOC159,部门规章和规范性文件,DOC
DOC160,行政许可事项公示内容,DOC
DOC161,林地权属证书明细表,DOC
DOC162,证明材料,DOC
DOC163,林权流转合同鉴证制度,DOC
DOC164,林改发〔2018〕47号,DOC
DOC165,集体林权制度改革,DOC
DOC166,三权分置运行机制,DOC
DOC167,流转合同,DOC
DOC168,流转市场主体“黑名单”制度,DOC
DOC169,利益联结机制,DOC
DOC170,互联网+政务服务,DOC
DOC171,林权流转市场监管服务平台,DOC
DOC172,加快主动公开基本目录编制工作的通知,DOC
DOC173,主动公开基本目录,DOC
DOC174,2018年第13号,DOC
DOC175,《植物检疫条例实施细则（林业部分）》,DOC
DOC176,《国际植物保护公约》,DOC
DOC177,本办法,DOC
DOC178,《全国林业检疫性有害生物疫区管理办法》,DOC
DOC179,林造发〔2013〕17号,DOC
DOC180,松材线虫病疫木加工板材定点加工企业许可证,DOC
DOC181,《林业及相关产品分类》,DOC
DOC182,林资发〔2013〕4号,DOC
DOC183,全国主体功能区规划,DOC
DOC184,国家级公益林区划界定办法,DOC
DOC185,恢复林业生产条件的合同,DOC
DOC186,林资发〔2018〕67号,DOC
DOC187,《国家林业和草原局公开制售假冒伪劣商品和侵犯知识产权行政处罚案件信息工作实施细则》,DOC
DOC188,依法公开制售假冒伪劣商品和侵犯知识产权行政处罚案件信息实施意见,DOC
DOC189,行政处罚决定书,DOC
DOC190,林业行业标准制修订项目计划,DOC
DOC191,《林业标准化管理办法》,DOC
DOC192,《林业行业标准制修订经费管理办法》,DOC
DOC193,《中国森林旅游节管理办法》,DOC
DOC194,建设项目使用林地审核审批管理办法,DOC
DOC195,林木种子生产经营许可证管理办法,DOC
DOC196,林地保护利用规划,DOC
DOC197,申请表,DOC
DOC198,创新驱动发展战略,DOC
DOC199,供给侧结构性改革,DOC
DOC200,《重大沙尘暴灾害应急预案》,DOC
DOC201,防沙治沙法,DOC
DOC202,应急预案,DOC
DOC203,“互联网+”行动的指导意见,DOC
DOC204,2017年第2号,DOC
DOC205,2017年第6号,DOC
DOC206,规范性文件,DOC
DOC207,《林业部关于加强森林资源管理若干问题的规定》的通知,DOC
DOC208,《土地使用证》,DOC
DOC209,《森林法实施条例》,DOC
DOC210,《林木种苗工程管理办法》,DOC
DOC211,《中华人民共和国森林法实施条例》,DOC
DOC212,农业供给侧结构性改革,DOC
DOC213,集体林权制度,DOC
DOC214,财政扶持,DOC
DOC215,森林经营方案,DOC
DOC216,财政支持,DOC
DOC217,《总体规划》,DOC
DOC218,祁连山国家公园体制试点,DOC
DOC219,《中华人民共和国野生动物保护法》,DOC
DOC220,本方法,DOC
DOC221,《陆生野生动物基准价值标准目录》,DOC
DOC222,《湿地保护管理规定》,DOC
DOC223,《关于特别是作为水禽栖息地的国际重要湿地公约》,DOC
DOC224,《林业科技推广成果库管理办法》,DOC
DOC225,林业科技推广示范补助项目,DOC
DOC226,林业行政许可事项,DOC
DOC227,地方行政审批制度改革,DOC
DOC228,《国家林业局2016年工作要点》,DOC
DOC229,《党政领导干部生态环境损害责任追究办法》,DOC
DOC230,全国中央财政造林补贴试点,DOC
DOC231,中央财政造林补贴资金管理规定,DOC
DOC232,《2016年集体林地承包经营纠纷调处考评工作实施方案》,DOC
DOC233,《2016年综治工作（平安建设）考核评价实施细则》,DOC
DOC234,林改发〔2016〕123号,DOC
DOC235,《全国热带雨林保护规划（2016-2020年）》,DOC
DOC236,《国务院办公厅关于做好行政法规部门规章和文件清理工作有关事项的通知》,DOC
DOC237,《关于贯彻执行〈陆生野生动物资源保护管理费收费办法〉有关问题的通知》,DOC
DOC238,《天然林资源保护工程管理办法》,DOC
DOC239,《退耕还林工程建设监理规定》,DOC
DOC240,《森林资源资产抵押登记办法（试行）》,DOC
DOC241,《营造林工程监理员职业资格审核监督管理办法（试行）》,DOC
DOC242,刺槐能源林培育技术指南,DOC
DOC243,油棕原料林可持续培育指南,DOC
DOC244,《国家林业局关于开展森林经营样板基地建设的指导意见》,DOC
DOC245,《林木种质资源普查技术规程》,DOC
DOC246,《林木种质资源调查技术规程（试行）》,DOC
DOC247,林场发〔2008〕197号,DOC
DOC248,《林业适应气候变化行动方案（2016—2020年）》,DOC
DOC249,油茶良种推荐表,DOC
DOC250,《旱区造林绿化技术指南》,DOC
DOC251,《旱区造林绿化技术模式选编》,DOC
DOC252,中华人民共和国种子法,DOC
DOC253,中华人民共和国行政许可法,DOC
DOC254,林木种子生产经营许可证,DOC
DOC255,《国务院关于第二批取消152项中央指定地方实施行政审批事项的决定》,DOC
DOC256,国发〔2016〕9号文件,DOC
DOC257,森林公园管理办法,DOC
DOC258,行政许可法,DOC
DOC259,全国“十三五”期间年森林采伐限额的批复,DOC
DOC260,《联合国森林文书》,DOC
DOC261,林业灾情快报制度,DOC
DOC262,《2016年加快建设知识产权强国林业实施计划》,DOC
DOC263,国家知识产权战略,DOC
DOC264,野生动物保护法,DOC
DOC265,野生动物疫源疫病监测防控管理办法,DOC
DOC266,严厉打击非法占用林地等涉林违法犯罪专项行动方案,DOC
DOC267,破坏野生动物资源违法机构及人员信息通报制度,DOC
DOC268,《全国林业系统法治宣传教育第七个五年规划》,DOC
DOC269,林业普法考核评价体系,DOC
DOC270,生产经营许可证,DOC
DOC271,百千万人才工程,DOC
DOC272,国家级、省部级科技攻关项目,DOC
DOC273,《国家沙漠公园发展规划（2016—2025年）》,DOC
DOC274,新保护法,DOC
DOC275,野生动物保护规划,DOC
DOC276,《国家储备林制度方案》,DOC
DOC277,《共同推进广西国家储备林项目建设合作协议》,DOC
DOC278,国家储备林树种目录,DOC
DOC279,国家储备林划定办法（试行）,DOC
DOC280,国家储备林制度,DOC
DOC281,生态文明体制改革总体方案,DOC
DOC282,国家储备林建设规划,DOC
DOC283,国家有关规定,DOC
DOC284,森林资源资产评估技术规范,DOC
DOC285,国家林业局取消和下放的行政审批项目目录,DOC
DOC286,《国务院关于进一步做好防范和处置非法集资工作的意见》,DOC
DOC287,2015年第4号,DOC
DOC288,全国林业检疫性有害生物疫区管理办法,DOC
DOC289,2015年第2号,DOC
DOC290,种子法,DOC
DOC291,林木种子生产许可证,DOC
DOC292,种子生产经营许可证,DOC
DOC293,“先照后证”改革,DOC
DOC294,林场发〔2015〕186号,DOC
DOC295,《建设项目使用林地审核审批管理规范》,DOC
DOC296,《使用林地申请表》、《使用林地现场查验表》,DOC
DOC297,准予行政许可决定书,DOC
DOC298,林业固定资产投资建设项目管理办法,DOC
DOC299,湿地保护管理规定,DOC
DOC300,天然林保护制度,DOC
DOC301,树木采挖移植管理的通知,DOC
DOC302,《森林病虫害防治条例》,DOC
DOC303,一级突发林业有害生物事件应急预案,DOC
DOC304,综合评估报告,DOC
DOC305,《国务院关于取消和下放一批行政审批项目的决定》,DOC
DOC306,建设工程征占用林地预审,DOC
DOC307,重点国有林区森林采伐限额审核,DOC
DOC308,《建设项目占用征用林地预审办法》（林资发〔2008〕247号）,DOC
DOC309,《森林抚育作业设计规定》和《森林抚育检查验收办法》,DOC
DOC310,《森林抚育作业设计规定》、《森林抚育检查验收办法》,DOC
DOC311,林木种子苗木免税进口计划,DOC
DOC312,“十二五”期间进口种子（苗）种畜（禽）鱼种（苗）和种用野生动植物种源税收问题的通知,DOC
DOC313,免税计划,DOC
DOC314,林木种子质量管理办法,DOC
DOC315,林木种子检验规程,DOC
DOC316,林木种子质量分级,DOC
DOC317,林木种苗质量抽查委托书,DOC
DOC318,林木种子质量抽查结果通知书,DOC
DOC319,苗木质量抽查结果通知书,DOC
DOC320,林木种苗质量抽查报告格式,DOC
DOC321,《森林生态系统生物多样性监测与评估规范》,DOC
DOC322,《指导意见》,DOC
DOC323,植物检疫条例实施细则（林业部分）,DOC
DOC324,国家林业局下放的行政审批项目目录,DOC
DOC325,退化防护林改造工作的指导意见,DOC
DOC326,退化防护林改造责任制,DOC
DOC327,扶持政策,DOC
DOC328,湿地保护管理,DOC
DOC329,2014年批准国家湿地公园（试点）名单,DOC
DOC330,全国“十二五”期间年森林采伐限额审核意见的通知,DOC
DOC331,林业行政处罚文书制作填写规范,DOC
DOC332,林业行政处罚文书,DOC
DOC333,林业行政当场处罚决定书,DOC
DOC334,案件移送书,DOC
DOC335,勘验、检查笔录,DOC
DOC336,先行登记保存证据通知单,DOC
DOC337,封存/扣押决定书,DOC
DOC338,解除封存/扣押决定书,DOC
DOC339,林业行政处罚听证权利告知书,DOC
DOC340,举行听证通知书,DOC
DOC341,林业行政处罚意见书,DOC
DOC342,不予林业行政处罚决定书,DOC
DOC343,林业行政处罚决定书,DOC
DOC344,通用呈批表,DOC
DOC345,《关于党员干部带头推动殡葬改革的意见》,DOC
DOC346,《意见》,DOC
DOC347,国家林业长期科研试验示范基地管理办法,DOC
DOC348,全国林木采伐管理系统,DOC
DOC349,全国统一的林木采伐管理系统,DOC
DOC350,林木采伐管理系统,DOC
DOC351,采伐管理系统,DOC
DOC352,林业工程名词术语及计量标准,DOC
DOC353,9项林业行业工程建设标准,DOC
DOC354,林木种苗生产经营许可制度,DOC
DOC355,林木种苗标签制度,DOC
DOC356,林木种苗生产经营档案制度,DOC
DOC357,林木种苗生产技术标准,DOC
DOC358,林木种苗技术标准,DOC
DOC359,国家珍贵树种培育示范建设成效考核评价办法,DOC
DOC360,《国家林业局公开制售假冒伪劣商品和侵犯知识产权行政处罚案件信息工作实施细则》,DOC
DOC361,《国务院批转全国打击侵犯知识产权和制售假冒伪劣商品工作领导小组关于依法公开制售假冒伪劣商品和侵犯知识产权行政处罚案件信息实施意见（试行）的通知》,DOC
DOC362,中华人民共和国植物新品种保护名录,DOC
DOC363,第29号令,DOC
DOC364,生态功能区划,DOC
DOC365,政策规定,DOC
DOC366,沙区开发建设项目环评中防沙治沙内容评价报告,DOC
DOC367,林业数据库设计总体规范,DOC
DOC368,保护管理制度,DOC
DOC369,京津风沙源治理二期工程林业建设项目技术规定,DOC
DOC370,湿地保护管理的通知,DOC
DOC371,湿地公园总体规划,DOC
DOC372,陆生野生动物疫源疫病监测防控管理,DOC
DOC373,重点监测陆生野生动物疫病种类和疫源物种目录,DOC
DOC374,突发陆生野生动物疫病应急预案,DOC
DOC375,人造板检疫管理,DOC
DOC376,国际植物保护公约,DOC
DOC377,《中国智慧林业发展指导意见》,DOC
DOC378,林业知识产权试点工作考核评价表,DOC
DOC379,采伐限额和木材生产计划,DOC
DOC380,木材生产计划,DOC
DOC381,采集国家重点保护野生植物有关问题的通知,DOC
DOC382,科研或交流项目文件,DOC
DOC383,工程立项文件,DOC
DOC384,森林法,DOC
DOC385,野生植物保护条例,DOC
DOC386,珍贵树木名录,DOC
DOC387,林木种子经营许可证,DOC
DOC388,野生动植物行政许可事项,DOC
DOC389,行政许可决定书,DOC
DOC390,天然林资源保护工程,DOC
DOC391,森林管护工作年度实施计划,DOC
DOC392,《能源林可持续培育指南》,DOC
DOC393,无患子能源林建设实施方案,DOC
DOC394,紧急通知,DOC
DOC395,猎捕候鸟的行政许可申请,DOC
DOC396,举报制度,DOC
DOC397,《林业生物能源原料基地检查验收办法》,DOC
